,time,x,y,z,xdot,ydot,zdot,qx,qy,qz,qw,wx,wy,wz,windx,windy,windz,r1,r2,r3,r4,xdes,ydes,zdes,xdotdes,ydotdes,zdotdes,xddotdes,yddotdes,zddotdes,xdddotdes,ydddotdes,zdddotdes,xddddotdes,yddddotdes,zddddotdes,yawdes,yawdotdes,ax,ay,az,ax_gt,ay_gt,az_gt,gx,gy,gz,mocap_x,mocap_y,mocap_z,mocap_xdot,mocap_ydot,mocap_zdot,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_wx,mocap_wy,mocap_wz,r1des,r2des,r3des,r4des,thrustdes,qxdes,qydes,qzdes,qwdes,mxdes,mydes,mzdes
0,0.0,-1.668040973461563,2.224393837064259,-1.7596850679634415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.53,1788.53,1788.53,1788.53,-1.668040973461563,2.224393837064259,-1.7596850679634415,-1.7785146580316085e-23,5.641227135411116e-24,-1.2184267516075374e-23,2.5416680767039927e-24,6.331985964063993e-24,-7.62648034972255e-24,-4.778528782826792e-24,1.1078294407175635e-24,1.043554254405257e-24,128.8817053873273,-21.766671021969,28.92428457789036,2.208199727996324e-23,-1.6859639116745808e-23,-0.49776873870069793,-0.015929122946984717,10.967319104702366,0.0,0.0,9.809774653426668,0.00033356504608383263,0.0013920342937687573,0.0006796024191602732,-1.671259222017557,2.2208935915203174,-1.7625755370788616,-0.008260983377193725,-0.0014904371748156325,-0.0015860381363287984,0.0004380266414267858,0.0005769920752322177,0.00047111004983179386,0.9999996266339941,0.002302440276622799,-0.0034038776394868043,0.00791515158854685,1788.5505426121624,1788.5505426121624,1788.5505426121624,1788.5505426121624,0.2943,-1.4728284661421231e-24,-3.496377076685033e-24,1.104099863998162e-23,1.0,-2.291485440762561e-26,-5.439803310989642e-26,3.2443928830976486e-25
1,0.01,-1.668040973461563,2.224393837064259,-1.7596850745694568,0.0,0.0,-9.302548260289206e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.705888973107,1723.4177550242534,1918.5649537020067,1650.0775303099954,-1.668040920348845,2.224393828054443,-1.7596850560581205,2.1186507741079405e-05,-3.5979757402797222e-06,4.7475412627470016e-06,0.0063267064883102365,-0.0010764199001496223,0.00141698066548691,1.253669287863884,-0.2140963411044487,0.28049055056177014,121.87847599272023,-21.054087047162795,27.180928333727863,6.0937825543455e-21,2.419228498220102e-18,-0.21224139714421814,-1.380660703527672,8.807259522215883,0.0,0.0,9.849532232269054,0.0008721706771985341,0.00046202762374610235,-0.00015349027155027586,-1.658618602150157,2.2236507709980553,-1.7622896353001414,-0.0020093007477907576,0.00150754493326032,-0.01697529160214091,-0.0017641935627835787,8.87348178001943e-05,0.002107170846973944,0.9999962197819685,-0.0003963098626965264,0.0014222384521955236,-0.00019653031589499868,1788.2628109417667,1788.0897976553488,1789.1059770709692,1789.2786874780857,0.29434405075500986,5.5591592601889296e-05,0.0003267501071849829,1.816455983899777e-08,0.9999999450719695,8.649161868290891e-07,5.083708588388722e-06,5.711518565605872e-10
2,0.02,-1.6680409798220714,2.2243939010108815,-1.759684272406459,-2.314141526918803e-06,2.3576232285709787e-05,0.0001111434429759878,-0.0003156544725842156,-3.019465285969771e-05,0.0005589690850686924,0.9999997935020282,-0.0959734654135388,-0.008926478543230412,0.1700203600367224,0.0,0.0,0.0,1873.3056467543129,1809.9504865943336,1886.7832752836036,1869.2673945433432,-1.6680401329957137,2.2243936938573166,-1.7596848798027813,0.0001671629090533174,-2.85465756937772e-05,3.740062967284289e-05,0.024842570887328785,-0.004258322842547436,0.005552407623610973,2.43809364442892,-0.42111147595602044,0.5437599503803039,115.03248397046777,-20.350423576185936,25.479987201289365,9.565912047837365e-20,1.897698867481436e-17,0.37377104879491535,1.297623788429504,10.68626034913992,8.676807951192342e-06,6.882098420184918e-06,10.610118047882729,-0.09562800213359308,-0.008295699978217452,0.1696379065112443,-1.6644652196925422,2.2270898231271876,-1.7599311985254025,0.0018526777930777966,-0.0009537927930692075,-0.0014540369253832166,-0.0006934355592673855,-0.0003026157901643903,0.00041207637897314897,0.9999996288818644,-0.09812284559192071,-0.013315324167173345,0.17473056156560285,1771.35857707818,1801.1292747295406,1762.1398927688801,1820.739886380291,0.2944461979936561,0.00022762156157656092,0.0013003682378335758,2.9599210684336573e-07,0.999999128615012,7.245133631388909e-05,2.6891186868502487e-05,-0.00024672350653697926
3,0.03,-1.668041008244117,2.224394591901666,-1.759660571464325,2.2110720136436933e-06,0.00012389661357192885,0.0035499604542275,-0.0006233740541202901,0.00013000189482214046,0.001426091068139468,0.9999987803835368,-0.03135574043955054,0.057655030348974554,0.15437216444881666,0.0,0.0,0.0,1775.1523654003352,1899.2048261666343,1963.2423203976819,1714.5891042397966,-1.668036765520762,2.2243931168689732,-1.75968412707219,0.0005563846839183079,-9.554805517216679e-05,0.00012428972299779626,0.054862982236975895,-0.009475342170335367,0.01223618339973065,3.554838388705955,-0.6211344237367786,0.7902303337342294,108.34231837803023,-19.655643437792428,23.82105781285245,4.766078211618302e-19,6.279096774745931e-17,1.1724826918238553,-1.1929703113830101,12.128107573789594,-6.018630409627418e-05,-2.9524896644008564e-05,10.389411732865312,-0.0298504675894061,0.05860160865376346,0.15496630599094968,-1.6660567529859234,2.2245115226032217,-1.7597204223421425,0.010471302799658492,0.0034691725074172666,-0.005742928213613159,-0.0036933566641803276,-0.0017548052803774026,-0.0011025613047560595,0.9999910320265619,-0.028408779851386144,0.06051804976546224,0.14807969519461592,1767.4523968775618,1805.0024343944094,1760.5450268762968,1813.6947407697198,0.29373137085830947,0.0005291903432723656,0.002916258997828624,1.5432628786294744e-06,0.999995607684682,3.903932579544051e-05,4.955191416969359e-06,-0.0002528101945031421
4,0.04,-1.6680407580438947,2.2243967034755454,-1.7596095113595196,5.75901571483179e-05,0.00033392136965670655,0.005850571725211355,-0.0016913233649267238,0.0004343928059968542,0.002274167111639199,0.9999958894376084,-0.30101115915343857,0.06267288528890747,0.15622273441157297,0.0,0.0,0.0,1660.8436255808633,1737.0461865633454,1767.4824562440438,1742.3517225763674,-1.668027821458032,2.224391575966464,-1.7596821308712214,0.0013005392335103004,-0.0002246054476824377,0.0002900653437446781,0.09571891222015333,-0.01665799955991369,0.02130241169360457,4.605454730280441,-0.8142538319163268,1.0203198012249501,101.80656827286789,-18.969709460736286,22.203736800694703,1.4825683515292052e-18,1.458969998937128e-16,-0.4257750873657876,-0.37951735399741093,8.891275379593354,-2.9240154925409833e-05,-5.6220947712230795e-05,9.14950347293857,-0.3008288213313941,0.06305485158584473,0.15732495148938924,-1.6684340811427316,2.223617245903459,-1.755895428650987,-0.012292623484269849,0.004482466799848672,0.014995771009891329,0.0022426060339052426,0.001232626870478957,0.0004125285829324396,0.9999966405790287,-0.3010713677834073,0.06889318279701254,0.15674207974276674,1781.5869044724861,1783.603076883925,1738.896452152651,1837.83588362101,0.2934039491313104,0.0009675271849373087,0.0051517797389185015,4.984555428919487e-06,0.9999862614215368,0.0002424515116853946,3.224588286605739e-05,-0.0002816329631683547
5,0.05,-1.668039625536815,2.224402138042998,-1.7595706261432156,0.0001892350721852549,0.0008072220494374548,0.002782643823181611,-0.0032581639951292456,0.001035836683120441,0.002882000540897869,0.9999900026913414,-0.27916334973952567,0.15649932335932615,0.08019185526168751,0.0,0.0,0.0,1678.646558095071,1882.594925508392,1707.177266997286,1672.68149167104,-1.6680092206610229,2.2243883534556628,-1.7596779859248248,0.0025047010011547428,-0.0004350314296738543,0.0005577398892202619,0.14675677406849036,-0.025737701303816404,0.03258935704261927,5.591479769312432,-1.0005579762518089,1.234442419776646,95.42382271244105,-18.29258447377152,20.627620797093698,3.562262208566483e-18,2.7928357580408353e-16,1.7752620208325276,-1.8547788768269082,9.279773859180382,-6.455875494874397e-05,-0.00020237744585069328,9.256471382002188,-0.27907368668392435,0.15672265634211274,0.08074642936078587,-1.6689826432716823,2.223214651951188,-1.7609610727995906,0.007634654878952948,0.004516062963887058,-0.00023170397655083823,-0.0021978442291369182,0.00421531662258248,0.003627037795984552,0.9999821224318675,-0.27246943513333816,0.16027261728389736,0.08136767047158897,1797.6409075738165,1780.7007126574158,1745.513863241644,1833.186136214965,0.2946253521006822,0.0015678326712132787,0.007952408549629957,1.2468455528556995e-05,0.9999671499321927,0.00026180804750310685,3.4841922829849123e-06,-0.00019744526779988131
6,0.060000000000000005,-1.6680366051964184,2.224413835236352,-1.7595586854198784,0.0004262060052352399,0.0015963494849422157,0.0003720851927789853,-0.005046037592068111,0.0013632787492244087,0.0029788067114346183,0.9999819026793672,-0.35479130332546077,0.02004017150336272,-0.02874622897091118,0.0,0.0,0.0,1846.1895984372163,1684.6269283841145,1618.1216676311503,1757.8784902487541,-1.6679758646625436,2.2243825419306673,-1.7596705648519066,0.004267485182344292,-0.0007454571481136706,0.0009487290382234423,0.20733828146808977,-0.03664673459358665,0.04593940448501695,6.514436496536582,-1.1801347607879085,1.433008222636272,89.19267075421001,-17.62423130565214,19.09230643432703,7.26920133919666e-18,4.729259425385311e-16,-1.2647866411908832,-0.678293449989967,9.307608824629181,-0.00011169980604966575,-0.0003710465033594096,9.165392427078276,-0.35399304461777786,0.019359607473613125,-0.02870242963235372,-1.670134319198823,2.223564985241151,-1.7548916022888141,-0.0014772556705606801,-0.011951999491460648,-0.013566514150374758,-0.004788500426350164,0.0026202768731388793,0.002561881129753804,0.9999818204236776,-0.35331307263912387,0.022547960810169864,-0.029328013717411117,1809.3091219424011,1747.9423826951484,1767.1358225755957,1846.0648663178174,0.29577141129512524,0.002343641134178019,0.011311599741449683,2.6512099468553382e-05,0.9999332749511999,0.0003521003450827546,0.00014114020162902396,-5.217384876686082e-05
7,0.07,-1.6680311076411338,2.224434944714779,-1.759572481214233,0.0006692496163127203,0.002659584736186279,-0.0021907020889568632,-0.0058242947541766775,0.0011883806951158656,0.0028541306569279806,0.9999782594037397,0.00743832291663566,-0.03975912814802629,-0.027967753347031585,0.0,0.0,0.0,1957.9401807847516,1709.8817556821186,1836.4444506407017,1963.5279905796733,-1.6679217005045202,2.2243730510451103,-1.7596585339271624,0.00668120002381227,-0.001173841010891598,0.0014828927543699287,0.27684030746527405,-0.049318263802652106,0.061199019223123284,7.375833793262153,-1.3530717178568497,1.6164232093735598,83.11170145563509,-16.964612785132157,17.597390344672263,1.3251724425939228e-17,7.358197768267591e-16,-1.28863602921913,0.8109477574943156,10.279148450669975,-0.00018728066412733013,-0.0006895133086878558,10.722393557962997,0.007975622626326515,-0.040291104367431996,-0.027182867922629,-1.6656456729821825,2.226477231992803,-1.7637296468551926,-0.020057099728757452,0.0008909435559581824,-0.007704830336302329,-0.00474668170846751,0.0022658364353880128,0.001606225879331525,0.9999848774038691,0.0065342978539248515,-0.03851121906890886,-0.0253015345782674,1781.9655786677083,1762.8474029095441,1803.3561962899994,1838.6985559834786,0.2970665795194188,0.003284150201656939,0.015222012685638194,4.9997438533465254e-05,0.9998787437422136,0.0001374104951506302,0.00024467665980890845,-4.7539792143930515e-05
8,0.08,-1.668023186582216,2.224467313838812,-1.7595669156046916,0.0009232522831619253,0.003763099439598375,0.002193510454994934,-0.004729013289585295,0.0015081629738119982,0.0028553002569151054,0.9999836044346898,0.3516408305548604,0.15827512410273264,0.011796303904700623,0.0,0.0,0.0,1809.0613421975129,1683.6209914979547,1625.9305419446032,1809.603029602377,-1.6678397830518665,2.2243586141957543,-1.759640368434893,0.009831997711663603,-0.0017374774400530288,0.0021785758860492213,0.354654743372331,-0.06368632676920039,0.07821870628657507,8.177166431373005,-1.5194560080783965,1.7850893458810158,77.17950387417653,-16.313691740965584,16.14246916040699,2.224336777279152e-17,1.0760144318122982e-15,0.3516094193751245,1.2862341476727885,11.297499248970881,-0.00021895690201598986,-0.0008880918268787952,9.219154587704576,0.35105217778327763,0.1574754578183892,0.012223263637148698,-1.6697688270906816,2.220883453485929,-1.7628728710018375,-0.008944398736388345,0.0026843311443483482,0.00790105502798875,-0.0021247836025022277,0.004382343494191049,0.0029994559082202605,0.9999836416784007,0.35232221119600643,0.16139296892010907,0.013591837235796387,1759.3330063777644,1795.8518963258343,1813.4861887392021,1812.9587644515962,0.2966054308819913,0.004368157662382273,0.019785271335577694,8.644293077510647e-05,0.9997947063094672,-9.213240483857616e-05,0.00017847913458288853,-9.97766102274956e-05
9,0.09,-1.6680123012386725,2.2245086899752393,-1.759560489486114,0.0012822210280034486,0.0044395455656833565,-5.488526510586649e-07,-0.0022936551952402336,0.00230373666989225,0.002792346967480616,0.9999908173286464,0.5436136930695747,0.18669477530881218,-0.03155365704333165,0.0,0.0,0.0,1752.3870038330178,1751.1714339900827,1852.1557282612744,1788.0895058486365,-1.6677223358045292,2.2243377951187377,-1.7596143676188374,0.013800023848563193,-0.002453005587861012,0.0030526483630138597,0.4401883576732605,-0.07968583107905443,0.0968529701955481,8.919915073327607,-1.6793744203598528,1.939404564373923,71.3946670672947,-15.671431001906432,14.727139513808794,3.5053566525769905e-17,1.5006457572403833e-15,0.216036364026679,-0.13112664960117185,9.543377146586096,-0.00031796184461085035,-0.0010897830374056242,9.786660282156062,0.5431821634899361,0.186042772563954,-0.031201887071103253,-1.6697501058533541,2.223398165969115,-1.759598109706744,0.006252255541052946,0.0181980848025799,-0.0020666710040050606,-0.004693281021310904,0.0033375466972835987,0.0010887603517328618,0.9999828241005917,0.5416669016892255,0.18895517269629844,-0.032767584412036053,1749.5103377106323,1805.0036899189868,1842.2115303846442,1801.7289337520656,0.2980522899629174,0.005452688941408346,0.02474728820296707,0.0001349826131278675,0.9996788592791196,-0.0002411061745675364,0.00022458639658835545,-3.879386698356622e-05
