traj_number,cost,x_poly_seg_0_coeff_0,x_poly_seg_0_coeff_1,x_poly_seg_0_coeff_2,x_poly_seg_0_coeff_3,x_poly_seg_0_coeff_4,x_poly_seg_0_coeff_5,x_poly_seg_0_coeff_6,x_poly_seg_0_coeff_7,x_poly_seg_1_coeff_0,x_poly_seg_1_coeff_1,x_poly_seg_1_coeff_2,x_poly_seg_1_coeff_3,x_poly_seg_1_coeff_4,x_poly_seg_1_coeff_5,x_poly_seg_1_coeff_6,x_poly_seg_1_coeff_7,x_poly_seg_2_coeff_0,x_poly_seg_2_coeff_1,x_poly_seg_2_coeff_2,x_poly_seg_2_coeff_3,x_poly_seg_2_coeff_4,x_poly_seg_2_coeff_5,x_poly_seg_2_coeff_6,x_poly_seg_2_coeff_7,y_poly_seg_0_coeff_0,y_poly_seg_0_coeff_1,y_poly_seg_0_coeff_2,y_poly_seg_0_coeff_3,y_poly_seg_0_coeff_4,y_poly_seg_0_coeff_5,y_poly_seg_0_coeff_6,y_poly_seg_0_coeff_7,y_poly_seg_1_coeff_0,y_poly_seg_1_coeff_1,y_poly_seg_1_coeff_2,y_poly_seg_1_coeff_3,y_poly_seg_1_coeff_4,y_poly_seg_1_coeff_5,y_poly_seg_1_coeff_6,y_poly_seg_1_coeff_7,y_poly_seg_2_coeff_0,y_poly_seg_2_coeff_1,y_poly_seg_2_coeff_2,y_poly_seg_2_coeff_3,y_poly_seg_2_coeff_4,y_poly_seg_2_coeff_5,y_poly_seg_2_coeff_6,y_poly_seg_2_coeff_7,z_poly_seg_0_coeff_0,z_poly_seg_0_coeff_1,z_poly_seg_0_coeff_2,z_poly_seg_0_coeff_3,z_poly_seg_0_coeff_4,z_poly_seg_0_coeff_5,z_poly_seg_0_coeff_6,z_poly_seg_0_coeff_7,z_poly_seg_1_coeff_0,z_poly_seg_1_coeff_1,z_poly_seg_1_coeff_2,z_poly_seg_1_coeff_3,z_poly_seg_1_coeff_4,z_poly_seg_1_coeff_5,z_poly_seg_1_coeff_6,z_poly_seg_1_coeff_7,z_poly_seg_2_coeff_0,z_poly_seg_2_coeff_1,z_poly_seg_2_coeff_2,z_poly_seg_2_coeff_3,z_poly_seg_2_coeff_4,z_poly_seg_2_coeff_5,z_poly_seg_2_coeff_6,z_poly_seg_2_coeff_7,yaw_poly_seg_0_coeff_0,yaw_poly_seg_0_coeff_1,yaw_poly_seg_0_coeff_2,yaw_poly_seg_0_coeff_3,yaw_poly_seg_0_coeff_4,yaw_poly_seg_0_coeff_5,yaw_poly_seg_0_coeff_6,yaw_poly_seg_0_coeff_7,yaw_poly_seg_1_coeff_0,yaw_poly_seg_1_coeff_1,yaw_poly_seg_1_coeff_2,yaw_poly_seg_1_coeff_3,yaw_poly_seg_1_coeff_4,yaw_poly_seg_1_coeff_5,yaw_poly_seg_1_coeff_6,yaw_poly_seg_1_coeff_7,yaw_poly_seg_2_coeff_0,yaw_poly_seg_2_coeff_1,yaw_poly_seg_2_coeff_2,yaw_poly_seg_2_coeff_3,yaw_poly_seg_2_coeff_4,yaw_poly_seg_2_coeff_5,yaw_poly_seg_2_coeff_6,yaw_poly_seg_2_coeff_7
6.0,1.3577953510730012,0.961419822256388,-5.921331867170135,12.277392993410238,-8.623122416242873,-1.931990210830343e-24,7.687041269289938e-23,-1.5175473351100336e-23,2.3571609086160095,-0.9643249364617716,5.737435832426366,-11.317628596089792,7.3840848403598365,2.4926789390443467e-24,-2.429565633374578e-23,-6.64145933109046e-23,-1.0081211681929367,1.3438370091875167,-8.46203719973373,17.953693144487993,-12.838784565785161,-1.332445772725594e-23,3.862201714744502e-23,9.362772770610215e-23,1.927374738346991,-1.9083900860823915,3.5506139682457403,2.2675047858840087,-4.352413085104778,-3.4772627104376745,2.7824946836520845,0.8139661890422512,0.8170176690987918,2.17920830353775,-3.76313130219903,-2.9815175623191865,4.119811338830417,4.860686105151398,-1.911650985842721,-2.0531109981692293,-0.490556634227834,-2.3243607399419814,4.777497775505501,2.3964529728636847,-6.799582795516257,-3.9179431790978696,5.740723173854692,1.786114331735494,-0.37122693247241423,15.986628936495414,-8.421330967957193,-10.827741489044152,0.5069163117550725,7.1593291371230405,-0.03185023199997617,-2.4002130675357987,0.7351165931765413,-19.87653999510262,9.90774343391436,13.538680415405521,0.3232818174713711,-9.28939568366337,-0.4066450588703625,3.3276863313501126,-0.37115144334675554,16.061239044515933,-9.803964889491901,-11.117537832669662,2.938984856655108,7.252109190971066,-2.3017238649890324,-1.0704135954557261,1.4152926380921418,-8.338047422480279e-14,4.2251265054707486e-13,-7.129085081784369e-13,3.9888897607638406e-13,7.939848136623655e-26,8.482039437678306e-24,-1.209204866739303e-23,-2.775389035661958e-24,-1.4475387189387296e-13,4.427773646127687e-13,-3.181034327666298e-13,-1.999320252702864e-13,2.3165116393603885e-13,6.357983898167104e-14,-7.490197354794052e-14,7.758790711339274e-24,-1.276867765750072e-13,3.488342343943474e-13,-3.161480342523646e-13,6.227031333367535e-14,6.600273210324537e-14,-3.976210419691715e-14,6.4507993035534e-15,4.517940682738364e-23
2.0,0.36269181033147124,-0.6724531661722695,3.3946315595181376,-5.643176054149174,2.9443134761294742,4.071678837982813e-24,3.0622855674347375e-23,4.3399649446559336e-23,-0.38403058714797744,-0.920522990977396,5.262809377599581,-10.6953210491649,7.845961933146067,1.122119196177228e-24,3.3482596109704625e-23,7.592092280217019e-23,-2.844442609032652,-0.6135656592537413,2.2264110203021303,-1.4062265876748608,-1.4042074782660179,1.1682777206574522e-23,4.8301229918724814e-23,-2.924690792407411e-23,0.29797486727225486,0.4526368116356627,-1.4654152366844866,0.33243814725441734,2.188407218729496,-0.017929202367926635,-1.983381190146097,-0.9064831195824727,-0.3880656442903385,0.3421027251532636,-1.3901220653396285,1.3000601980522115,1.325192553809153,-2.373955954824527,-0.5054963097149928,3.015289714055398,-1.2531374731106355,0.9355452905570807,-2.208035817817801,-1.3493106681820117,3.3011176409177154,3.815910629649039,-1.6257537834830194,-3.7016705934425542,-1.0179910739767553,-2.9626498115891438,2.159259769912336,2.7136859254160886,-0.9588665979025732,-2.398696610515096,1.0926080537446092,0.31207936878477144,-1.772108195772945,-1.6621731746407462,1.3494058865976704,1.160323837061708,-0.6012843218827453,-0.4128826113753101,-0.42045169832699214,0.6328940923082339,0.5588651105111935,-10.048126505858752,5.283726993004566,9.206343266513809,1.2606789070929625,-8.77057402843337,-1.041904566397669,4.495705462245286,-1.20746306735442,-1.5721345166031776e-13,6.337019215125863e-13,-8.488698562720915e-13,3.7394057018216917e-13,-1.060176351510007e-25,-3.863386594663688e-24,-3.1029755593107074e-23,2.3189903659561712e-23,-9.38699796746758e-14,3.822739005113854e-13,-4.771187197578248e-13,6.854278620398693e-14,1.9186557622543247e-13,-2.2892287933328565e-14,-4.8951943223011855e-14,-9.657094031137407e-24,-2.266167546605511e-13,4.458255980137679e-13,-2.1773626119342794e-13,-7.506923660189064e-14,8.077602936165159e-14,-1.082381629377818e-14,-2.2467611487602712e-15,-4.371374250169053e-24
0.0,0.29013652729986195,0.11013538636031818,-0.48415518675215014,0.726588882334721,-0.38521227826001386,4.744304689903759e-25,-2.3395657965312133e-24,-9.063387070980346e-24,0.2928810235639485,4.956563587343585,-24.061170070708908,39.546869370912574,-22.625612059133772,1.8742960632497624e-18,-1.2790708174223074e-17,-9.843231968276736e-17,1.2911361982345166,0.8944428240014158,-3.731695493854456,4.730530474607386,-1.2270397991441273,3.782635891217399e-25,-1.3505477404283143e-24,-1.8840230106252392e-23,0.616580256429863,-0.02774381804693461,0.133612913786103,-0.11609019768004229,-0.15388423621664188,0.0378369914849211,0.024293173641276318,-0.0505857777201192,0.2692990979813814,0.5252216844678007,-2.7289602179469794,5.424989510884102,-6.664766960229426,5.334156013937856,1.8943253926471155,-3.5511808541371903,-0.290276253375391,-0.2543474520770735,1.28538632411165,-1.1502254842809823,-2.108346195516264,0.9480102605410206,2.739604949119623,1.4868195973038212,0.8753646783999365,0.23010248403443984,-0.18879429751167237,-0.39091398538897393,-0.03671391614303597,0.6673662676414293,0.23301992555832263,-0.8388174632485679,-0.3744767324238447,2.9092684495648276,-4.092870399196916,-5.307438204595197,9.657333331112065,0.5008397884179885,-5.379358829814084,1.3940255122553333,2.3506380046924784,1.7672128045755342,-1.6703515121963717,-3.0674951136739677,0.7519233466174802,5.251044413478424,-0.9318289842870852,-3.868787968324605,2.7819765630061752,-2.2832982840433613e-13,8.134592409029972e-13,-9.448824105585725e-13,3.523035114083579e-13,8.014829119526093e-25,-1.0325408247224114e-24,8.864354661676176e-24,-1.353270559296902e-24,-5.20245264242481e-14,2.998649017396427e-13,-5.619734976916308e-13,2.895859148730659e-13,1.3812935206215154e-13,-5.772050207917034e-14,-3.341463843281437e-14,1.3232198000031468e-23,-2.0841565349732604e-13,5.075245457346052e-13,-2.047766102263801e-13,-3.096864324638567e-13,1.8211987151711359e-13,9.532538117097287e-14,-6.212215701519414e-14,-1.184595975424304e-23
1.0,0.14717993779954375,-0.13530068892074895,0.9023718145475117,-1.9034448443421879,1.1937875327515892,1.0540061156075458e-24,4.9522155472521965e-24,1.3257469265614589e-23,-0.4978679717845562,0.23603627386088485,-1.8808898811800423,5.151532684519286,-4.870322297197798,8.25072652912631e-25,1.0236017157098814e-24,-2.7634030890204984e-24,1.3219469606529488,-0.002551153971578089,0.0003347976783165477,0.024566380910025817,0.022248620929656574,1.9509519163599954e-25,9.581031917580999e-25,-9.66996233635968e-25,-2.9993137510959307,0.2909921303182923,-0.6421323859289715,-0.6302777742202149,1.1326291009050407,1.9445913636936822,-0.5422448847355413,-1.9692716985568144,-1.1860045642089614,-0.2443031577809831,0.8135458925847782,-0.0702249330249804,-2.068182607593965,0.5143621403254228,3.334227421113646,-1.4016301457007363,-1.8447653074508583,0.03360986621003228,-0.02878750802881558,-0.11463256394833607,-0.1513240940537503,0.19599068682837129,0.8380376908552879,0.941956162993286,-2.6305822536653456,-0.3861948473911758,1.0583593939353617,0.4121518979165818,-2.2854315586128933,-1.1910223429205706,3.1965351856656152,1.4236374238671068,-1.9170839811807472,0.15085641803009991,-0.6141061581666569,0.429266673626133,1.1686011823886588,-1.5678095924202873,-0.587472721405867,1.6574295959179406,-1.2185533515651759,-0.08502302668927736,0.1676209005079326,0.2330720419991041,-0.2463419521368049,-0.8718496689119298,0.1056223061350443,2.1300004370953007,-1.2663571569281329,-5.992942963073458e-14,3.398677403253587e-13,-6.416642169239424e-13,4.024659320639876e-13,5.551327843532182e-25,-3.852885940542053e-24,-2.3082665566797797e-24,-3.248406612619285e-23,-1.2867252114903879e-13,3.6998788773873785e-13,-1.383070608140415e-13,-3.685794900565638e-13,2.0549188374288027e-13,1.340203844264215e-13,-7.994230117686503e-14,-1.8370520760930212e-23,-6.875527268142072e-14,3.4566973097203513e-13,-5.883732255630726e-13,3.017254765278446e-13,1.286534502006077e-13,-9.731991180405856e-14,-2.495248615085149e-14,-1.399336181349932e-23
9.0,0.13701735611520216,0.07169806934212745,-0.4305547517532823,0.7772259638421786,-0.30969482389741204,1.068591061955921e-25,-2.5257598559247663e-24,1.337744521852576e-23,-2.9377550766858,0.4048131682140466,-2.825375595132918,6.794068545787805,-5.652746244505134,-1.3960197076064757e-24,-9.756567113439531e-24,-3.839744457312926e-23,0.011247552892432289,0.0012458806958257406,-0.21902189424818228,1.1942642617684383,-1.690240295541916,2.213375685119879e-25,-3.0389219526098978e-24,-1.4728010112656596e-23,-0.02536024119512348,-0.08836067191155925,0.26387132674130515,0.0853405243084346,-0.6495960207783434,-0.4469922669307967,0.9955698625605803,1.382736730548115,-2.456351675395648,-0.3086478425976511,1.0954108849658462,-0.38683377719316386,-2.254857657233284,1.029882775096743,2.817399991857418,-1.4739950135010376,-2.1473334872727685,0.12464501304616331,-0.20695501359367072,-0.5739212677303883,0.3978221660398652,2.0653376461479103,0.3111494129854272,-2.6265498372019325,-1.6886479462435307,0.05562780699561707,-0.24573914291687815,0.13015854368897495,0.6591354119228741,-0.48197955441860196,-1.1583449391675154,1.2639416256873532,-1.098446006790467,0.14361460283498373,-0.6846816451438483,0.6283815553411621,1.263639517580312,-1.752073833853723,-0.8737490913732489,1.149616002292133,-1.7960477682710225,-0.14710436368380808,0.5119214080640084,0.17987595330101108,-1.6338169356036913,-0.8242030442366689,3.3898060753124786,1.4613653463508511,-2.5535295991448654,-6.714582133049976e-14,3.1485964051686777e-13,-4.887144017455102e-13,2.512827996654019e-13,-1.3991041516325861e-24,3.687571510069651e-24,3.276180534666721e-23,-3.2527752696199666e-24,-1.2574860773823297e-13,3.7370806957700727e-13,-1.4709612814118347e-13,-3.131700907249349e-13,1.0179233099412214e-13,1.0011176924762838e-13,-1.1193516675704146e-14,4.602862324448215e-23,-5.429716480754821e-14,3.3392783795886546e-13,-6.917054772574497e-13,4.245487867051452e-13,2.2331316426689292e-13,-1.6598830153282264e-13,-1.025066160092368e-13,1.8955648489379853e-23
8.0,0.14561345829087918,0.18154155399872235,-1.4476941893607465,3.926987135228843,-3.6172931270250177,3.149106304185821e-24,-8.647586332629488e-24,-2.4082965338820052e-23,2.2405764167508977,0.2848195172766948,-2.1783052089339208,5.637080240859998,-4.963689942655597,-3.0373485776357534e-25,-1.9202008294114577e-24,-1.5742080071814385e-23,2.811243976925592,0.0011127902921563445,-0.10817497870365254,0.6210493668805999,-0.9299136661857551,3.242457111488776e-25,-2.212412349944294e-24,-1.4249577518832956e-23,2.2151672412835195,-0.23861395924735088,0.6987870019867621,0.13207039573195734,-1.7869272686644884,-0.21143332612891186,2.9781490708778953,0.18368687341229784,0.2893598623855498,-0.47823859537698643,1.189296991757746,0.6255061738239096,-2.5381534671607966,-1.5123229504144453,2.953950205590019,0.3479986233119857,0.49659565967428376,0.09521693140150884,-0.09501775172465772,-0.4085835529893224,-0.12657336735704514,1.3269470946949784,1.123597422432294,-1.391879113938945,0.7160781309226651,0.12172158145385285,-0.5491827963269754,0.46740258600640167,1.0744838258423903,-1.588036071920183,-0.8303774531297308,2.1900567638763366,1.5653734536175739,0.3609487097599238,-1.311928524557561,0.3506322135015224,2.7758667523333465,-0.9013636417296198,-3.1073680828206083,0.04856454540266659,1.2742474444925476,-0.14402788546724174,0.40297429807841,0.28168944263142853,-1.0585937906508898,-1.0862870698712914,1.9911979013734455,1.6447857860648154,0.7180925766206379,-5.167465173687146e-14,2.9822963706200244e-13,-5.729818303642688e-13,3.6598224331985104e-13,1.9937756279359576e-24,5.463972769044545e-24,-1.480161583928194e-23,-9.286843527971745e-24,-1.155878908277766e-13,2.962110425531872e-13,3.600025139163363e-15,-4.259946431986869e-13,1.47200103568929e-13,1.4585683644148563e-13,-6.345437378141574e-14,1.4528045812356447e-23,-5.585428227934252e-14,3.1309063296008807e-13,-6.033036074314784e-13,3.804312958803592e-13,1.0437278232508648e-13,-1.1657196441006676e-13,-3.1030136255040064e-14,-2.401868259078899e-23
5.0,0.12798407613752844,-0.2799489166077499,2.2034488179766,-5.90193199580356,5.370071057805304,-7.964214638044654e-25,1.2708340383519963e-24,-1.7785146580316085e-23,-1.668040973461563,0.007375247220016837,-0.12441215382404716,0.597547180946837,-0.906944625915375,1.8463824011959392e-25,3.1659929820319966e-24,5.641227135411116e-24,2.224393837064259,-0.08003327825763949,0.5947011034225107,-1.4705818799433112,1.2051785240787651,1.7392570906754282e-25,-3.813240174861275e-24,-1.2184267516075374e-23,-1.7596850679634415,0.2014045629934438,-0.894260286884994,0.30657604490336143,2.609107891185607,-0.6299248739627821,-4.265476415127941,0.5052327206053232,1.0837893088569244,0.022826748713482364,-0.042803084780157666,-0.19543039924995936,0.17236558307596947,0.9800827674908966,-0.11827514020146693,-2.2366788412724103,0.7001539749270331,0.07524487326843923,-0.2908883739530705,-0.02982393791832044,0.8079817937587241,0.3643925321972472,-0.9082336468733048,-0.3916380858959651,-1.4446718997541839,-0.395063054363958,0.9894119126205879,0.6879714444431239,-2.4754801451124675,-1.4075955486651177,3.729238124954174,0.6854682292814311,-1.294657434407096,-0.09377260026617158,0.1706881654561215,0.317170211224595,-0.37378143655828394,-1.0832588188891292,0.9900769075075773,1.04208275522133,-0.5145898855136921,-0.1907592933472241,0.41285276192047066,0.45904481360277233,-0.8990341839122548,-1.3334280572124024,1.3183002382077456,1.9313399947549532,-1.3551788297658744,-8.463416827593786e-14,4.943444892892586e-13,-9.601094175815633e-13,6.167387475867714e-13,-1.0309211411814771e-24,-8.777695393974905e-24,-1.6859639116745808e-23,2.208199727996324e-23,-8.950690234179306e-14,4.1926779254674163e-13,-5.254284951854191e-13,-1.4340316829873823e-13,4.657247786894752e-13,8.001898587319556e-14,-1.978251875738584e-13,3.272802109889941e-23,-9.674170250812756e-14,4.410360068130707e-13,-6.199605511048661e-13,1.0132204248073334e-13,3.3650507547186305e-13,-8.294116190912073e-14,-8.339704621329897e-14,8.847841889119914e-24
4.0,0.1061010453544797,0.1318065408407069,-1.048639895948994,2.7972688425072603,-2.4910833985149456,1.261356183997829e-24,-4.404511646050386e-24,1.747888554048062e-23,2.8021790340820605,-0.05801352270442157,0.4710902956672193,-1.305620698648162,1.2517300043128672,1.8686121670157988e-25,1.6331202728971642e-24,-3.7931752771233493e-25,0.28339349505433375,0.31330352082416507,-2.4632711977424986,6.57692955704746,-5.971976209234764,1.8088013586439135e-19,1.0445368687187417e-18,-6.3787877886621405e-18,2.8361061597893062,-0.1337447047655432,0.5107021940068934,0.06980101060837611,-1.5122661631766605,-0.547556112210986,2.17719884322275,0.7528364759702024,1.8028485991017735,0.055908372090266445,-0.21524080112458271,-0.008404936205980889,0.6007400278445862,0.08610935162071737,-0.7220564064854559,0.42064090948827537,1.1863729475836244,0.09571586872070106,-0.5803942559286951,1.974598408746729,-2.9980357487493916,-0.8726275067626849,4.413618054354807,0.2943902355833344,-0.26412012062932866,0.40253294403796813,-0.7502076251771117,-0.8979107325768843,1.4174304914175453,2.12258135691994,-2.02952810085836,-2.0006687157283243,2.734827338462199,-0.17208863379614628,0.3118485925590601,0.38193483102664916,-0.5318151898303387,-0.9083089731965387,0.5384247679067006,1.2892780774510753,1.7576626988926245,0.6235631286693344,-1.4268180944327684,-0.7765253181419715,2.6915213801060496,1.458179015934247,-3.2392865641079354,-0.8105035215334008,2.1977357914901905,-7.870164607873395e-14,4.908367723001202e-13,-1.018628273858094e-12,6.994832916347391e-13,-1.177295553183531e-25,2.467889252844521e-24,1.258219811946485e-23,2.5353761869229537e-23,-8.926665669905928e-14,4.2204644939042663e-13,-5.330506004194908e-13,-1.757575252087135e-13,5.491454126348786e-13,9.389607434540366e-14,-2.7678868419190856e-13,-1.1644608408609361e-23,-1.0501942026609863e-13,4.3560440657283813e-13,-5.606659741175501e-13,8.519430406911754e-14,2.7453602558787973e-13,-9.99611055773252e-14,-3.033473168722517e-14,-2.0373816320234264e-23
7.0,0.1597634725359533,-0.15419877795530001,1.2774148357191,-3.6850699398012217,3.7013677681833523,-3.2491961819765596e-25,-9.686113862340798e-25,1.770627208673027e-24,-2.542150263756257,-0.10327449924606046,0.8278740174742107,-2.2804296295156905,2.1397633310570314,6.129857564808334e-26,4.929995625120913e-24,-8.82785156525565e-24,1.6795127534406875,0.13108354176406997,-0.8796881375963981,1.8726013384678697,-1.168913154875734,2.3603029483649065e-25,-5.943934545125956e-24,1.6675707958295726e-23,-0.36954461135463923,0.0678382512475511,-0.38309638759452586,0.4423274736053039,1.054398181567999,-1.6475380796655665,-2.1875821016277675,2.4370085428086425,0.22509905217519366,0.05736891206664519,-0.28425194976179896,0.2284578040946831,0.8279023037217894,-0.7651286869829095,-1.7753355552315273,0.5162125518529639,2.882893479287378,-0.1763319098977431,0.5319034144076404,0.2675290402015747,-1.2897908547251227,-1.2338763129789778,1.3918517675884623,2.102955684317806,0.23097522246260205,0.012219109306804025,0.09368079365468142,-0.4294104906009783,-0.11472724002466758,1.70396472020822,-0.6818094997551337,-2.280816103250485,-0.0007049950466404553,-0.008227697328564553,0.11894517993238521,-0.2694565792983871,-0.29112208178615584,1.1492928593601417,0.13612998891736627,-2.1788367737858154,1.679355725380511,0.23303143786736402,-0.7073831152298794,-0.26102685090234024,1.8497119824273092,0.7784938411302014,-3.0884395250105636,-0.7042650599624433,1.8224342166262524,-7.158528472993026e-14,3.8960197144634667e-13,-7.049790570715783e-13,4.231126774065121e-13,-3.486794774067066e-26,-1.6353461624376587e-24,-1.1691868050037377e-23,-1.2075168903833167e-23,-1.1740874268292074e-13,4.124734289662443e-13,-2.9858051808271064e-13,-2.907947540580105e-13,2.5551450935814283e-13,1.2038486787339183e-13,-8.127695417910234e-14,-2.5305856424053897e-23,-7.199825949775675e-14,3.8134736348881514e-13,-6.631584363387698e-13,2.88181757098895e-13,2.51375808657148e-13,-1.191233066440325e-13,-7.803601868273368e-14,-5.717081259761571e-24
3.0,0.19624358284823668,0.019251827915864876,-0.1673691273711749,0.48926099210897916,-0.47347583597279186,-5.158374704246985e-25,8.029248303390004e-25,3.2087147959252475e-24,0.304787415447453,-0.1092367573163674,0.927053175095728,-2.637665849972198,2.4891656953223547,-1.989095651280047e-25,2.3795077695582514e-23,-1.5332512540828647e-23,1.2488869357086294,-0.0012227408119046546,0.12013476132055266,-0.7848821104388659,1.355582675049231,1.079999739600502e-24,-2.7797458964644353e-24,-9.579571432476651e-25,-1.254571566522334,-0.01688250968474217,0.07497017438008083,-0.009212589167473108,-0.27450687861684236,-0.0035706187093074663,0.6140460434208306,0.24121825928002322,0.06496563118597809,0.111699736535209,-0.44800376023843874,-0.05329157189807864,1.5080328255614714,0.4473090220674791,-2.810303737487021,-1.272698162511226,2.384325830576617,-0.059743759558917836,0.10474307197719916,0.4282881180573659,-0.12311157234302185,-2.105879900413532,-0.9791329305881158,3.7586069158234228,2.149587797887701,0.056660667029793735,-0.09807003246876876,-0.11068373034641824,0.2140946928208753,0.1821031434269241,-0.4391008637684485,0.22059887800369124,0.8948642856885645,-0.5012056416507005,0.6968820343499998,1.0399602736917197,-1.0167463278410505,-2.0205150924279964,1.778846774463872,0.7000665607610967,-0.3302676123922148,0.5644676597276411,-0.5076109384789605,-1.3413964402097758,-0.1834224132564083,3.3201028597906155,0.40963271763329856,-4.247710294152223,1.4297028261903866,-7.633615519423487e-14,5.103537191402492e-13,-1.1355500225056445e-12,8.355663187723051e-13,7.88306527174841e-26,-5.9665907946531236e-24,1.548981828126863e-23,-1.9175646308960135e-23,-8.187855316889664e-14,4.2216770078633644e-13,-6.003968572658684e-13,-1.5585897805548959e-13,7.058955460019977e-13,8.59051552003468e-14,-4.2461633456376385e-13,1.6971501816410772e-23,-1.1904021979720156e-13,4.2654092797358955e-13,-4.704869264352765e-13,2.8894462829223985e-14,2.539202976766439e-13,-1.3095414127821765e-13,1.112452482938334e-14,2.4797929296093566e-24
